v_ID,v_Frame_output,v_Vel_output,Frame_ID,v_Vel,v_Acc,Space_Headway,Time_Headway
468,2924,35.02,2923,30.03,0.2,105.64,3.52
475,2924,37.25,2923,35.75,0.0,66.25,1.85
472,2925,35.75,2924,35.02,0.25,90.14,2.57
468,2925,35.03,2924,29.95,-1.41,105.31,3.52
475,2925,37.43,2924,35.75,0.0,66.17,1.85
472,2926,35.75,2925,35.03,0.06,89.64,2.56
475,2926,37.84,2925,35.75,0.0,66.1,1.85
468,2926,34.92,2925,29.67,-3.99,104.98,3.54
468,2927,34.61,2926,29.28,-4.65,104.7,3.58
472,2927,35.75,2926,34.92,-1.7,89.08,2.55
475,2927,38.15,2926,35.75,0.0,66.04,1.85
475,2928,38.17,2927,35.75,0.0,65.97,1.85
472,2928,35.75,2927,34.61,-4.48,88.46,2.56
468,2928,34.14,2927,29.02,-1.36,104.49,3.6
475,2929,37.83,2928,35.75,0.0,65.84,1.84
468,2929,33.78,2928,29.14,3.82,104.31,3.58
472,2929,35.75,2928,34.14,-5.52,87.88,2.57
475,2930,37.11,2929,35.75,0.0,65.63,1.84
472,2930,35.75,2929,33.78,-2.57,87.42,2.59
468,2930,33.78,2929,29.59,6.21,104.07,3.52
472,2931,35.74,2930,33.78,2.57,87.09,2.58
468,2931,34.14,2930,30.1,4.52,103.75,3.45
475,2931,36.22,2930,35.75,0.0,65.39,1.83
472,2932,35.74,2931,34.14,5.52,86.77,2.54
468,2932,34.62,2931,30.41,1.5,103.37,3.4
475,2932,35.16,2931,35.74,0.0,65.19,1.82
472,2933,35.75,2932,34.62,4.73,86.39,2.5
468,2933,34.95,2932,30.5,-0.19,102.98,3.38
475,2933,34.04,2932,35.74,0.0,65.06,1.82
468,2934,34.93,2933,30.48,-0.24,102.61,3.37
475,2934,33.13,2933,35.75,0.0,64.99,1.82
472,2934,35.75,2933,34.95,1.77,85.93,2.46
475,2935,32.58,2934,35.75,0.0,64.94,1.82
472,2935,35.55,2934,34.93,-2.12,85.45,2.45
468,2935,34.48,2934,30.47,0.0,102.24,3.36
472,2936,35.11,2935,34.48,-6.53,84.98,2.46
468,2936,33.63,2935,30.47,0.0,101.87,3.34
475,2936,32.33,2935,35.55,-3.1,64.86,1.82
475,2937,32.24,2936,35.11,-5.8,64.75,1.84
472,2937,34.79,2936,33.63,-10.7,84.59,2.52
468,2937,32.5,2936,30.47,0.0,101.51,3.33
468,2938,31.37,2937,30.47,0.0,101.19,3.32
472,2938,34.79,2937,32.5,-11.2,84.32,2.59
475,2938,32.24,2937,34.79,-2.78,64.59,1.86
468,2939,30.6,2938,30.47,0.0,100.69,3.3
472,2939,35.11,2938,31.37,-10.68,84.18,2.68
475,2939,32.25,2938,34.79,2.8,64.35,1.85
468,2940,30.31,2939,30.47,0.0,100.01,3.28
472,2940,35.56,2939,30.6,-5.25,84.18,2.75
475,2940,32.25,2939,35.11,5.81,63.93,1.82
468,2941,30.29,2940,30.46,-0.03,99.16,3.26
472,2941,35.75,2940,30.31,-0.16,84.22,2.78
475,2941,32.25,2940,35.56,3.1,63.38,1.78
472,2942,35.75,2941,30.29,0.99,84.26,2.78
475,2942,32.25,2941,35.75,0.0,62.8,1.76
468,2942,30.3,2941,30.32,-2.22,98.11,3.24
472,2943,35.75,2942,30.3,-0.65,84.26,2.78
475,2943,32.25,2942,35.75,0.0,62.27,1.74
468,2943,30.21,2942,30.01,-4.12,96.92,3.23
468,2944,30.05,2943,29.78,-1.96,95.69,3.21
472,2944,35.75,2943,30.21,-1.91,84.19,2.79
475,2944,32.25,2943,35.75,0.0,61.73,1.73
472,2945,35.75,2944,30.05,-1.29,84.12,2.8
475,2945,32.25,2944,35.75,0.0,61.16,1.71
468,2945,29.97,2944,29.78,1.99,94.42,3.17
472,2946,35.75,2945,29.97,-0.07,84.1,2.81
475,2946,32.04,2945,35.75,0.0,60.58,1.69
468,2946,30.09,2945,30.01,4.12,93.14,3.1
472,2947,35.76,2946,30.09,1.92,84.15,2.8
468,2947,30.41,2946,30.33,2.2,91.81,3.03
475,2947,31.55,2946,35.75,0.0,59.99,1.68
475,2948,31.22,2947,35.76,0.23,59.41,1.66
468,2948,30.76,2947,30.46,0.0,90.45,2.97
472,2948,35.77,2947,30.41,4.44,84.21,2.77
475,2949,31.23,2948,35.77,0.07,58.9,1.65
468,2949,30.84,2948,30.46,0.0,89.11,2.93
472,2949,35.66,2948,30.76,3.76,84.19,2.74
468,2950,30.46,2949,30.46,0.0,87.76,2.88
472,2950,35.29,2949,30.84,-1.37,84.11,2.73
475,2950,31.56,2949,35.66,-1.8,58.44,1.64
472,2951,34.58,2950,30.46,-6.95,84.04,2.76
475,2951,31.92,2950,35.29,-5.39,57.97,1.64
468,2951,29.83,2950,30.46,0.0,86.41,2.84
468,2952,29.45,2951,30.46,0.0,85.07,2.79
472,2952,33.62,2951,29.83,-6.97,84.07,2.82
475,2952,31.87,2951,34.58,-9.06,57.46,1.66
475,2953,31.5,2952,33.62,-10.63,56.95,1.69
468,2953,29.52,2952,30.46,0.0,83.72,2.75
472,2953,32.66,2952,29.45,-1.38,84.2,2.86
475,2954,31.12,2953,32.66,-9.02,56.56,1.73
468,2954,29.85,2953,30.46,0.0,82.38,2.7
472,2954,31.96,2953,29.52,3.63,84.35,2.86
475,2955,30.86,2954,31.96,-5.35,56.32,1.76
468,2955,30.15,2954,30.46,0.0,81.03,2.66
472,2955,31.59,2954,29.85,4.18,84.43,2.83
475,2956,30.75,2955,31.59,-1.79,56.2,1.78
472,2956,31.48,2955,30.15,1.65,84.46,2.8
468,2956,30.25,2955,30.46,0.0,79.68,2.62
475,2957,30.73,2956,31.48,0.04,56.1,1.78
472,2957,31.56,2956,30.25,-0.22,84.46,2.79
468,2957,30.23,2956,30.46,0.0,78.34,2.57
472,2958,31.74,2957,30.23,-0.23,84.48,2.79
475,2958,30.74,2957,31.56,1.38,55.99,1.77
468,2958,30.21,2957,30.46,0.0,76.99,2.53
472,2959,31.82,2958,30.21,0.0,84.51,2.8
475,2959,30.75,2958,31.74,2.18,55.85,1.76
468,2959,30.21,2958,30.46,0.0,75.65,2.48
472,2960,31.67,2959,30.21,0.0,84.54,2.8
475,2960,30.75,2959,31.82,0.46,55.67,1.75
468,2960,30.21,2959,30.46,0.0,74.3,2.44
475,2961,30.75,2960,31.67,-3.24,55.49,1.75
472,2961,31.24,2960,30.21,0.0,84.56,2.8
468,2961,30.21,2960,30.46,0.0,72.95,2.4
468,2962,30.21,2961,30.46,0.0,71.61,2.35
475,2962,30.75,2961,31.24,-6.27,55.34,1.77
472,2962,30.66,2961,30.21,0.0,84.59,2.8
468,2963,30.21,2962,30.45,-0.26,70.26,2.31
475,2963,30.75,2962,30.66,-5.82,55.27,1.8
472,2963,30.21,2962,30.21,0.0,84.61,2.8
475,2964,30.75,2963,30.21,-3.15,55.27,1.83
468,2964,30.21,2963,30.45,0.24,68.92,2.26
472,2964,30.0,2963,30.21,0.0,84.63,2.8
468,2965,30.21,2964,30.56,1.51,67.58,2.21
472,2965,29.95,2964,30.21,0.0,84.65,2.8
475,2965,30.75,2964,30.0,-0.95,55.3,1.84
472,2966,29.98,2965,30.21,0.0,84.71,2.8
468,2966,30.21,2965,30.54,-0.68,66.2,2.17
475,2966,30.75,2965,29.95,0.27,55.33,1.85
472,2967,30.02,2966,30.21,0.0,84.78,2.81
468,2967,30.21,2966,30.03,-8.21,64.81,2.16
475,2967,30.75,2966,29.98,0.35,55.36,1.85
468,2968,30.21,2967,28.78,-11.2,63.56,2.21
475,2968,30.76,2967,30.02,0.31,55.38,1.84
472,2968,30.03,2967,30.21,0.0,84.71,2.8
468,2969,30.08,2968,26.8,-11.2,62.49,2.33
475,2969,30.77,2968,30.03,0.04,55.4,1.84
472,2969,29.94,2968,30.21,0.0,84.46,2.8
468,2970,29.77,2969,24.56,-11.2,61.62,2.51
472,2970,29.66,2969,30.08,-2.14,83.99,2.79
475,2970,30.81,2969,29.94,-1.45,55.42,1.85
475,2971,30.8,2970,29.66,-4.04,55.43,1.87
472,2971,29.13,2970,29.77,-4.06,83.36,2.8
468,2971,29.55,2970,22.71,-11.2,60.94,2.68
468,2972,29.54,2971,21.34,-10.9,60.43,2.83
472,2972,28.37,2971,29.55,-1.98,82.63,2.8
475,2972,30.53,2971,29.13,-6.82,55.41,1.9
472,2973,27.51,2972,29.54,1.9,81.76,2.77
468,2973,29.76,2972,20.35,-7.59,60.08,2.95
475,2973,29.98,2972,28.37,-8.42,55.44,1.95
468,2974,30.07,2973,19.95,-2.54,59.81,3.0
475,2974,29.31,2973,27.51,-9.04,55.58,2.02
472,2974,26.62,2973,29.76,4.02,80.78,2.71
475,2975,28.76,2974,26.62,-8.91,55.88,2.1
468,2975,30.2,2974,19.98,3.16,59.56,2.98
472,2975,25.83,2974,30.07,2.15,79.72,2.65
468,2976,30.2,2975,20.3,5.87,59.27,2.92
472,2976,25.3,2975,30.2,0.0,78.68,2.61
475,2976,28.51,2975,25.83,-7.09,56.31,2.18
468,2977,30.2,2976,20.67,1.63,58.89,2.85
472,2977,25.03,2976,30.2,0.0,77.74,2.57
475,2977,28.48,2976,25.3,-3.91,56.81,2.25
472,2978,24.97,2977,30.2,0.0,76.83,2.54
468,2978,30.21,2977,20.64,-3.08,58.48,2.83
475,2978,28.49,2977,25.03,-1.13,57.34,2.29
468,2979,30.21,2978,20.34,-3.27,58.13,2.86
475,2979,28.5,2978,24.97,0.32,57.87,2.32
472,2979,25.1,2978,30.21,0.0,75.86,2.51
475,2980,28.5,2979,25.1,1.81,58.4,2.33
468,2980,30.21,2979,20.09,-1.98,57.82,2.88
472,2980,25.4,2979,30.21,0.0,74.85,2.48
468,2981,30.21,2980,19.97,-0.39,57.53,2.88
472,2981,25.82,2980,30.21,0.0,73.82,2.44
475,2981,28.5,2980,25.4,4.03,58.92,2.32
468,2982,30.21,2981,19.95,0.37,57.24,2.87
472,2982,26.26,2981,30.21,0.0,72.79,2.41
475,2982,28.5,2981,25.82,5.07,59.39,2.3
475,2983,28.5,2982,26.26,4.11,59.8,2.28
468,2983,30.21,2982,19.98,0.27,56.95,2.85
472,2983,26.69,2982,30.21,0.0,71.76,2.38
472,2984,27.24,2983,30.21,0.0,70.74,2.34
468,2984,30.21,2983,20.0,0.0,56.64,2.83
475,2984,28.5,2983,26.69,3.86,60.17,2.25
472,2985,28.06,2984,30.21,0.0,69.72,2.31
468,2985,30.21,2984,20.0,-0.03,56.34,2.82
475,2985,28.5,2984,27.24,6.59,60.52,2.22
475,2986,28.5,2985,28.06,10.02,60.8,2.17
468,2986,30.21,2985,20.0,0.0,56.06,2.8
472,2986,29.01,2985,30.21,0.0,68.7,2.27
472,2987,29.79,2986,30.21,0.0,67.68,2.24
468,2987,30.23,2986,20.0,0.0,55.75,2.79
475,2987,28.5,2986,29.01,10.02,60.97,2.1
472,2988,30.22,2987,30.23,0.33,66.66,2.21
468,2988,30.22,2987,20.0,0.0,55.38,2.77
475,2988,28.51,2987,29.79,6.19,61.01,2.05
468,2989,29.95,2988,20.0,0.0,54.99,2.75
475,2989,28.52,2988,30.22,1.88,61.0,2.02
472,2989,30.2,2988,30.22,-0.29,65.63,2.17
468,2990,29.18,2989,20.0,0.0,54.6,2.73
475,2990,28.5,2989,30.2,-2.37,60.99,2.02
472,2990,29.89,2989,29.95,-4.21,64.59,2.16
472,2991,29.67,2990,29.18,-10.67,63.57,2.18
468,2991,27.86,2990,20.0,0.0,54.22,2.71
475,2991,28.33,2990,29.89,-4.02,60.98,2.04
475,2992,27.98,2991,29.67,-1.73,60.87,2.05
472,2992,29.54,2991,27.86,-11.2,62.73,2.25
468,2992,26.11,2991,20.01,0.24,53.8,2.69
468,2993,24.37,2992,20.02,0.05,53.31,2.66
475,2993,27.46,2992,29.54,-0.19,60.61,2.05
472,2993,29.3,2992,26.11,-11.2,62.04,2.38
468,2994,23.04,2993,19.92,-1.7,52.79,2.65
475,2994,26.95,2993,29.3,-2.68,60.18,2.05
472,2994,28.72,2993,24.37,-11.2,61.52,2.52
475,2995,26.59,2994,28.72,-9.28,59.6,2.08
472,2995,27.64,2994,23.04,-10.66,61.15,2.65
468,2995,22.28,2994,19.61,-4.45,52.28,2.67
468,2996,22.01,2995,19.15,-5.48,51.83,2.71
472,2996,26.42,2995,22.28,-4.21,60.88,2.73
475,2996,26.43,2995,27.64,-11.2,58.97,2.13
472,2997,25.53,2996,22.01,-0.3,60.58,2.75
468,2997,22.01,2996,18.8,-2.3,51.47,2.74
475,2997,26.4,2996,26.42,-11.2,58.44,2.21
468,2998,22.04,2997,18.81,2.57,51.13,2.72
472,2998,25.07,2997,22.01,0.46,60.22,2.74
475,2998,26.42,2997,25.53,-6.69,58.08,2.28
468,2999,22.01,2998,19.06,3.78,50.75,2.66
472,2999,24.95,2998,22.04,0.21,59.9,2.72
475,2999,26.42,2998,25.07,-2.09,57.8,2.31
475,3000,26.42,2999,24.95,0.24,57.53,2.31
472,3000,24.97,2999,22.01,-0.62,59.63,2.71
468,3000,21.82,2999,19.21,0.0,50.3,2.62
475,3001,26.42,3000,24.97,0.29,57.25,2.29
472,3001,24.99,3000,21.82,-2.84,59.37,2.72
468,3001,21.2,3000,19.06,-3.77,49.85,2.62
472,3002,25.01,3001,21.2,-8.91,59.04,2.79
468,3002,20.14,3001,18.81,-2.59,49.47,2.63
475,3002,26.42,3001,24.99,-0.03,56.95,2.28
468,3003,19.28,3002,18.82,2.54,49.13,2.61
472,3003,25.01,3002,20.14,-11.2,58.8,2.92
475,3003,26.42,3002,25.01,0.41,56.54,2.26
468,3004,18.97,3003,19.17,5.53,48.76,2.54
472,3004,24.75,3003,19.28,-7.53,58.73,3.05
475,3004,26.27,3003,25.01,-0.17,55.97,2.24
468,3005,19.24,3004,19.53,2.81,48.3,2.47
472,3005,24.02,3004,18.97,1.54,58.86,3.1
475,3005,25.93,3004,24.75,-4.05,55.28,2.23
468,3006,19.76,3005,19.54,-2.64,47.8,2.45
472,3006,22.78,3005,19.24,6.67,59.0,3.07
475,3006,25.68,3005,24.02,-10.29,54.65,2.28
472,3007,21.28,3006,19.76,3.88,59.0,2.99
475,3007,25.68,3006,22.78,-11.2,54.28,2.38
468,3007,20.0,3006,19.1,-6.95,47.34,2.48
468,3008,20.0,3007,18.34,-8.46,46.98,2.56
475,3008,25.94,3007,21.28,-11.2,54.1,2.54
472,3008,20.05,3007,20.0,0.07,58.86,2.94
475,3009,26.3,3008,20.05,-9.96,54.04,2.7
468,3009,20.0,3008,17.5,-8.4,46.61,2.66
472,3009,19.4,3008,20.0,-0.05,58.65,2.93
468,3010,20.0,3009,16.67,-8.2,46.13,2.77
472,3010,19.23,3009,20.0,0.0,58.36,2.92
475,3010,26.35,3009,19.4,-3.15,54.13,2.79
475,3011,25.97,3010,19.23,0.98,54.23,2.82
472,3011,19.32,3010,20.0,0.0,57.97,2.9
468,3011,20.0,3010,15.93,-6.9,45.54,2.86
472,3012,19.41,3011,20.0,0.0,57.52,2.88
475,3012,25.24,3011,19.32,1.31,54.31,2.81
468,3012,20.0,3011,15.38,-4.35,44.8,2.91
468,3013,20.0,3012,15.08,-1.65,43.9,2.91
472,3013,19.41,3012,20.0,0.0,57.01,2.85
475,3013,24.22,3012,19.41,0.1,54.36,2.8
468,3014,20.0,3013,14.99,0.31,42.81,2.86
472,3014,19.39,3013,20.0,0.0,56.5,2.82
475,3014,23.2,3013,19.41,-0.22,54.42,2.8
468,3015,20.0,3014,15.01,0.3,41.61,2.77
472,3015,19.39,3014,20.0,0.0,56.0,2.8
475,3015,22.46,3014,19.39,0.0,54.48,2.81
468,3016,20.0,3015,14.86,-2.63,40.4,2.72
475,3016,22.08,3015,19.39,0.0,54.54,2.81
472,3016,19.39,3015,20.0,0.0,55.52,2.78
475,3017,21.98,3016,19.39,0.0,54.6,2.82
468,3017,20.0,3016,14.26,-8.69,39.22,2.75
472,3017,19.39,3016,20.0,0.0,55.03,2.75
468,3018,20.0,3017,13.17,-11.2,38.15,2.9
472,3018,19.39,3017,20.0,0.0,54.42,2.72
475,3018,22.0,3017,19.39,0.0,54.66,2.82
475,3019,22.01,3018,19.39,0.0,54.72,2.82
472,3019,19.39,3018,20.0,0.0,53.67,2.68
468,3019,20.02,3018,11.9,-11.2,37.23,3.13
475,3020,22.01,3019,19.39,0.0,54.78,2.83
472,3020,19.39,3019,20.02,0.25,52.8,2.64
468,3020,20.02,3019,10.83,-8.38,36.43,3.36
468,3021,19.89,3020,10.22,-3.1,35.75,3.5
475,3021,22.01,3020,19.39,0.0,54.85,2.83
472,3021,19.39,3020,20.02,0.03,51.79,2.59
472,3022,19.39,3021,19.89,-2.15,50.76,2.55
468,3022,19.45,3021,10.03,-0.45,35.09,3.5
475,3022,22.01,3021,19.39,0.0,54.92,2.83
475,3023,22.01,3022,19.39,0.0,54.99,2.84
468,3023,18.63,3022,10.0,0.07,34.42,3.44
472,3023,19.39,3022,19.45,-6.31,49.76,2.56
468,3024,17.51,3023,9.88,-1.88,33.73,3.41
472,3024,19.39,3023,18.63,-10.5,48.83,2.62
475,3024,22.01,3023,19.39,0.0,54.99,2.84
472,3025,19.39,3024,17.51,-11.2,48.02,2.74
475,3025,22.01,3024,19.39,0.0,54.86,2.83
468,3025,16.26,3024,9.45,-6.31,33.05,3.5
472,3026,19.39,3025,16.26,-11.2,47.28,2.91
468,3026,14.97,3025,8.62,-10.6,32.43,3.76
475,3026,22.01,3025,19.39,0.0,54.61,2.82
475,3027,22.01,3026,19.39,0.0,54.24,2.8
468,3027,13.58,3026,7.5,-11.2,31.95,4.26
472,3027,19.39,3026,14.97,-11.2,46.52,3.11
472,3028,19.39,3027,13.58,-11.2,45.79,3.37
475,3028,22.02,3027,19.39,0.0,53.72,2.77
468,3028,12.08,3027,6.38,-10.61,31.59,4.95
475,3029,22.04,3028,19.39,0.0,53.06,2.74
472,3029,19.2,3028,12.08,-11.2,45.07,3.73
468,3029,10.6,3028,5.55,-6.32,31.37,5.65
472,3030,18.75,3029,10.6,-11.2,44.43,4.19
475,3030,21.96,3029,19.2,-3.13,52.24,2.72
468,3030,9.38,3029,5.11,-2.14,31.18,6.1
472,3031,18.43,3030,9.38,-10.36,43.91,4.68
475,3031,21.67,3030,18.75,-5.87,51.32,2.74
468,3031,8.6,3030,4.98,0.05,30.95,6.21
475,3032,21.08,3031,18.43,-2.83,50.34,2.73
472,3032,18.42,3031,8.6,-5.17,43.56,5.06
468,3032,8.24,3031,4.99,0.25,30.63,6.14
472,3033,18.74,3032,8.24,-1.41,43.25,5.25
475,3033,20.26,3032,18.42,2.78,49.35,2.68
468,3033,8.16,3032,5.0,0.0,30.24,6.05
472,3034,19.19,3033,8.16,0.03,42.95,5.26
468,3034,8.16,3033,5.0,0.0,29.83,5.97
475,3034,19.44,3033,18.74,5.84,48.33,2.58
472,3035,19.38,3034,8.16,0.13,42.63,5.22
475,3035,18.85,3034,19.19,3.12,47.22,2.46
468,3035,8.17,3034,5.0,0.0,29.42,5.88
475,3036,18.56,3035,19.38,0.0,46.08,2.38
468,3036,8.17,3035,5.0,0.0,29.02,5.8
472,3036,19.38,3035,8.17,0.0,42.31,5.18
475,3037,18.48,3036,19.38,0.0,44.96,2.32
468,3037,8.17,3036,5.0,0.0,28.63,5.72
472,3037,19.38,3036,8.17,0.0,42.0,5.14
475,3038,18.5,3037,19.38,0.0,43.84,2.26
472,3038,19.38,3037,8.17,0.0,41.68,5.1
468,3038,8.17,3037,5.0,0.0,28.22,5.64
468,3039,8.17,3038,5.02,0.28,27.83,5.54
475,3039,18.51,3038,19.38,0.02,42.72,2.2
472,3039,19.39,3038,8.17,0.0,41.36,5.06
468,3040,8.17,3039,5.03,0.05,27.42,5.45
475,3040,18.51,3039,19.39,0.0,41.59,2.15
472,3040,19.39,3039,8.17,0.02,41.05,5.02
475,3041,18.51,3040,19.39,0.0,40.47,2.09
472,3041,19.39,3040,8.17,0.0,40.75,4.99
468,3041,8.17,3040,4.89,-2.16,27.0,5.52
472,3042,19.38,3041,8.17,0.0,40.43,4.95
475,3042,18.51,3041,19.39,0.0,39.35,2.03
468,3042,8.17,3041,4.48,-5.9,26.6,5.94
475,3043,18.51,3042,19.38,0.0,38.23,1.97
468,3043,8.17,3042,3.77,-8.92,26.26,6.97
472,3043,19.41,3042,8.17,0.0,40.06,4.9
475,3044,18.29,3043,19.41,0.34,37.11,1.91
468,3044,8.17,3043,2.92,-8.7,26.03,8.91
472,3044,19.35,3043,8.17,0.0,39.57,4.84
468,3045,8.17,3044,2.2,-5.85,25.9,11.77
472,3045,18.89,3044,8.17,0.0,38.98,4.77
475,3045,17.77,3044,19.35,-1.04,35.98,1.86
475,3046,17.41,3045,18.89,-6.89,34.83,1.84
468,3046,8.17,3045,1.7,-3.8,25.82,15.19
472,3046,17.75,3045,8.17,0.02,38.34,4.69
475,3047,17.41,3046,17.75,-11.2,33.78,1.9
472,3047,15.86,3046,8.17,0.02,37.68,4.61
468,3047,8.17,3046,1.28,-3.92,25.77,20.13
472,3048,13.44,3047,8.17,0.0,36.97,4.53
475,3048,17.79,3047,15.86,-11.2,32.94,2.08
468,3048,8.17,3047,0.87,-4.69,25.75,29.59
472,3049,11.02,3048,8.17,0.0,36.22,4.43
475,3049,18.27,3048,13.44,-11.2,32.3,2.4
468,3049,8.17,3048,0.46,-3.99,25.78,56.04
472,3050,9.13,3049,8.17,0.0,35.41,4.33
468,3050,8.17,3049,0.16,-1.95,25.9,161.88
475,3050,18.19,3049,11.02,-11.2,31.88,2.89
475,3051,17.37,3050,9.13,-11.2,31.68,3.47
472,3051,7.98,3050,8.17,0.0,34.6,4.23
468,3051,8.17,3050,0.0,0.0,26.12,9999.99
472,3052,7.53,3051,8.17,0.0,33.78,4.13
468,3052,8.17,3051,0.0,0.0,26.45,9999.99
475,3052,15.97,3051,7.98,-6.88,31.66,3.97
475,3053,14.14,3052,7.53,-1.02,31.76,4.22
468,3053,8.17,3052,0.0,0.0,26.87,9999.99
472,3053,7.47,3052,8.17,0.0,32.96,4.03
468,3054,8.18,3053,0.0,0.0,27.32,9999.99
472,3054,7.47,3053,8.17,0.02,32.14,3.93
475,3054,12.33,3053,7.47,0.25,31.84,4.26
472,3055,7.49,3054,8.18,0.23,31.33,3.83
475,3055,10.98,3054,7.47,-0.23,31.91,4.27
468,3055,8.2,3054,0.0,0.0,27.79,9999.99
475,3056,10.22,3055,7.49,0.37,31.98,4.27
468,3056,8.1,3055,0.0,0.0,28.24,9999.99
472,3056,7.64,3055,8.2,0.12,30.51,3.72
475,3057,9.97,3056,7.64,2.4,32.08,4.2
472,3057,8.02,3056,8.1,-1.61,29.68,3.66
468,3057,7.74,3056,0.0,0.0,28.69,9999.99
475,3058,9.99,3057,8.02,5.17,32.14,4.01
472,3058,8.6,3057,7.74,-5.17,28.85,3.73
468,3058,7.05,3057,0.0,0.0,29.14,9999.99
472,3059,9.22,3058,7.05,-9.04,28.08,3.98
468,3059,6.09,3058,0.0,0.0,29.6,9999.99
475,3059,10.03,3058,8.6,6.8,32.1,3.73
468,3060,5.12,3059,0.0,0.0,30.05,9999.99
472,3060,9.69,3059,6.09,-10.77,27.41,4.5
475,3060,9.92,3059,9.22,6.03,31.88,3.46
472,3061,9.96,3060,5.12,-9.04,26.86,5.25
468,3061,4.43,3060,0.0,0.0,30.5,9999.99
475,3061,9.61,3060,9.69,3.56,31.45,3.25
472,3062,10.04,3061,4.43,-5.16,26.42,5.96
475,3062,9.08,3061,9.96,1.47,30.89,3.1
472,3063,9.9,3062,4.07,-1.59,26.03,6.39
475,3063,8.44,3062,10.04,0.07,30.27,3.02
472,3064,9.45,3063,3.97,0.12,25.64,6.46
475,3064,7.91,3063,9.9,-2.31,29.64,2.99
475,3065,7.5,3064,9.45,-6.36,29.03,3.07
472,3065,8.62,3064,4.0,0.44,25.25,6.31
475,3066,7.09,3065,8.62,-10.6,28.49,3.31
472,3066,7.5,3065,4.02,-0.03,24.84,6.18
475,3067,6.56,3066,7.5,-11.2,28.1,3.75
472,3067,6.39,3066,3.89,-2.0,24.43,6.28
475,3068,5.92,3067,6.39,-10.34,27.81,4.35
472,3068,5.57,3067,3.51,-5.42,24.02,6.84
472,3069,5.03,3068,2.81,-8.93,23.68,8.43
475,3069,5.38,3068,5.57,-6.28,27.6,4.95
475,3070,5.08,3069,5.03,-3.86,27.33,5.43
472,3070,4.6,3069,1.88,-10.09,23.43,12.46
475,3071,4.97,3070,4.6,-4.16,26.98,5.86
472,3071,4.16,3070,1.01,-8.02,23.31,23.07
472,3072,3.72,3071,0.39,-4.39,23.27,59.66
475,3072,4.98,3071,4.16,-5.16,26.57,6.39
472,3073,3.43,3072,0.0,0.0,23.27,9999.99
475,3073,5.0,3072,3.72,-3.98,26.18,7.04
472,3074,3.24,3073,0.0,0.0,23.27,9999.99
475,3074,5.0,3073,3.43,-1.64,25.85,7.54
475,3075,5.0,3074,3.24,-1.62,25.51,7.87
472,3075,2.93,3074,0.0,0.0,23.27,9999.99
472,3076,2.4,3075,0.0,0.0,23.27,9999.99
475,3076,5.0,3075,2.93,-4.08,25.18,8.6
475,3077,5.0,3076,2.4,-6.88,24.89,10.37
472,3077,1.69,3076,0.0,0.0,23.27,9999.99
472,3078,0.98,3077,0.0,0.0,23.27,9999.99
475,3078,5.0,3077,1.69,-7.85,24.68,14.6
472,3079,0.46,3078,0.77,5.39,23.25,30.19
475,3079,5.0,3078,0.98,-6.51,24.57,25.07
472,3080,0.15,3079,1.13,2.99,23.13,20.47
475,3080,5.02,3079,0.46,-4.13,24.64,53.57
472,3081,0.0,3080,1.17,-2.01,22.97,19.64
475,3081,5.03,3080,0.15,-1.86,24.79,165.27
475,3082,4.92,3081,0.0,0.0,24.91,9999.99
472,3082,0.0,3081,0.94,-3.96,22.85,24.31
472,3083,0.0,3082,0.77,-0.37,22.81,29.63
475,3083,4.62,3082,0.0,0.0,24.97,9999.99
472,3084,0.0,3083,0.99,5.15,22.95,23.18
475,3084,4.07,3083,0.0,0.0,25.01,9999.99
472,3085,0.0,3084,1.6,7.91,23.16,14.47
475,3085,3.32,3084,0.0,0.0,25.11,9999.99
472,3086,0.0,3085,2.29,6.49,23.35,10.2
475,3086,2.5,3085,0.0,0.0,25.32,9999.99
472,3087,0.0,3086,2.78,3.24,23.45,8.43
475,3087,1.69,3086,0.0,0.0,25.6,9999.99
472,3088,0.0,3087,2.99,0.66,23.48,7.85
475,3088,0.98,3087,0.0,0.0,25.91,9999.99
472,3089,0.0,3088,3.03,-0.26,23.54,7.77
475,3089,0.46,3088,0.0,0.0,26.22,9999.99
472,3090,0.0,3089,3.01,-0.11,23.69,7.87
475,3090,0.15,3089,0.0,0.0,26.52,9999.99
475,3091,0.0,3090,0.0,0.0,26.82,9999.99
472,3091,0.0,3090,3.0,0.0,23.89,7.96
472,3092,0.0,3091,3.0,0.0,24.1,8.03
475,3092,0.0,3091,0.0,0.0,27.12,9999.99
472,3093,0.0,3092,3.0,0.0,24.31,8.1
475,3093,0.0,3092,0.0,0.0,27.42,9999.99
472,3094,0.0,3093,3.0,0.0,24.5,8.17
475,3094,0.0,3093,0.0,0.0,27.72,9999.99
475,3095,0.0,3094,0.0,0.0,28.02,9999.99
472,3095,0.0,3094,3.0,0.0,24.69,8.23
472,3096,0.0,3095,3.0,0.0,24.88,8.29
475,3096,0.0,3095,0.0,0.0,28.32,9999.99
472,3097,0.0,3096,3.0,0.0,25.14,8.38
475,3097,0.0,3096,0.0,0.0,28.62,9999.99
472,3098,0.0,3097,3.0,0.0,25.53,8.51
475,3098,0.0,3097,0.0,0.0,28.92,9999.99
475,3099,0.0,3098,0.0,0.0,29.22,9999.99
472,3099,0.0,3098,3.0,0.0,26.04,8.68
